Masa Fragmento 1 (4He): 4.003 u
Masa Fragmento 2 (3He): 3.016 u
E1 (MeV)     E2 (MeV)     Sección Eficaz     E_rel (MeV) 
22.500000    6.093471     1.079331e-01       4.009446    
23.000000    5.668433     4.084953e-01       4.207432    
23.000000    5.668667     4.099267e-01       4.207737    
23.000000    5.669371     4.142590e-01       4.208653    
23.500000    5.245048     2.298215e-01       4.427316    
23.500000    5.245276     2.292059e-01       4.427604    
23.500000    5.245959     2.273758e-01       4.428467    
24.000000    4.822381     6.182166e-02       4.669548    
24.000000    4.822601     6.179114e-02       4.669817    
24.000000    4.823263     6.169986e-02       4.670624    
24.500000    4.400449     3.754495e-02       4.936261    
24.500000    4.400662     3.753305e-02       4.936510    
24.500000    4.401300     3.749730e-02       4.937257    
8.000000     18.222488    1.731980e-01       4.283116    
8.000000     18.222754    1.722286e-01       4.283599    
8.000000     18.223552    1.693614e-01       4.285047    
8.500000     17.817443    2.430370e-01       4.083125    
8.500000     17.817714    2.443671e-01       4.083614    
8.500000     17.818524    2.484077e-01       4.085081    
9.000000     17.409223    6.602892e-02       3.898419    
9.000000     17.409497    6.617069e-02       3.898913    
9.000000     17.410319    6.660020e-02       3.900395    
9.500000     16.998250    4.086565e-02       3.728411    
9.500000     16.998528    4.090522e-02       3.728909    
9.500000     16.999360    4.102488e-02       3.730403    
21.500000    6.855151     8.720596e-02       3.548608    
21.500000    6.855403     8.714365e-02       3.548978    
21.500000    6.856161     8.695774e-02       3.550089    
22.000000    6.433177     8.903130e-02       3.715428    
22.000000    6.433424     8.903822e-02       3.715783    
22.000000    6.434166     8.906037e-02       3.716849    
22.500000    6.011851     1.550522e-01       3.900483    
22.500000    6.012093     1.553318e-01       3.900822    
22.500000    6.012817     1.561790e-01       3.901840    
23.000000    5.591219     6.807522e-01       4.104988    
23.000000    5.591454     6.799718e-01       4.105310    
23.000000    5.592160     6.775209e-01       4.106276    
23.500000    5.171322     9.719972e-02       4.330398    
23.500000    5.171551     9.706819e-02       4.330702    
23.500000    5.172236     9.667643e-02       4.331613    
24.000000    4.752198     4.686707e-02       4.578482    
24.000000    4.752419     4.685579e-02       4.578766    
24.000000    4.753082     4.682197e-02       4.579618    
8.000000     18.038857    1.231291e-01       4.103141    
8.000000     18.039124    1.225181e-01       4.103645    
8.000000     18.039927    1.207106e-01       4.105158    
8.500000     17.638009    4.257249e-01       3.904063    
8.500000     17.638281    4.277497e-01       3.904573    
8.500000     17.639096    4.337925e-01       3.906105    
9.000000     17.233899    8.365643e-02       3.720386    
9.000000     17.234175    8.392448e-02       3.720902    
9.000000     17.235002    8.473800e-02       3.722450    
9.500000     16.826956    4.191399e-02       3.551522    
9.500000     16.827235    4.197729e-02       3.552042    
9.500000     16.828072    4.216884e-02       3.553603    
10.000000    16.417552    3.025488e-02       3.396971    
10.000000    16.417834    3.027540e-02       3.397495    
10.000000    16.418680    3.033772e-02       3.399067    
21.500000    6.768300     8.907809e-02       3.436090    
21.500000    6.768554     8.904337e-02       3.436479    
21.500000    6.769314     8.894039e-02       3.437644    
22.000000    6.349723     1.076060e-01       3.607564    
22.000000    6.349971     1.076768e-01       3.607937    
22.000000    6.350716     1.078919e-01       3.609055    
22.500000    5.931823     3.114705e-01       3.797513    
22.500000    5.932065     3.125160e-01       3.797869    
22.500000    5.932791     3.156836e-01       3.798937    
23.000000    5.514651     2.173203e-01       4.007171    
23.000000    5.514886     2.166203e-01       4.007510    
23.000000    5.515593     2.145416e-01       4.008524    
23.500000    5.098258     5.768515e-02       4.238021    
23.500000    5.098487     5.765352e-02       4.238341    
23.500000    5.099173     5.755916e-02       4.239298    
24.000000    4.682693     3.948461e-02       4.491860    
24.000000    4.682914     3.947787e-02       4.492159    
24.000000    4.683578     3.945754e-02       4.493056    
8.000000     17.855091    8.716121e-02       3.927548    
8.000000     17.855360    8.679079e-02       3.928073    
8.000000     17.856166    8.569350e-02       3.929648    
8.500000     17.458482    5.580567e-01       3.729480    
8.500000     17.458756    5.576262e-01       3.730012    
8.500000     17.459576    5.560872e-01       3.731607    
9.000000     17.058523    1.212796e-01       3.546922    
9.000000     17.058800    1.218239e-01       3.547460    
9.000000     17.059631    1.234795e-01       3.549072    
9.500000     16.655649    4.662462e-02       3.379285    
9.500000     16.655930    4.673042e-02       3.379827    
9.500000     16.656772    4.705078e-02       3.381453    
10.000000    16.250240    2.951612e-02       3.226067    
10.000000    16.250523    2.954944e-02       3.226613    
10.000000    16.251374    2.965049e-02       3.228250    
21.000000    7.097882     9.522388e-02       3.169977    
21.000000    7.098142     9.516681e-02       3.170398    
21.000000    7.098920     9.499673e-02       3.171662    
21.500000    6.682077     9.945554e-02       3.328387    
21.500000    6.682331     9.946344e-02       3.328793    
21.500000    6.683094     9.948872e-02       3.330012    
22.000000    6.266913     1.596596e-01       3.504449    
22.000000    6.267162     1.599422e-01       3.504839    
22.000000    6.267908     1.607995e-01       3.506008    
22.500000    5.852452     5.208535e-01       3.699218    
22.500000    5.852695     5.200408e-01       3.699590    
22.500000    5.853423     5.175122e-01       3.700708    
23.000000    5.438755     8.361682e-02       3.913949    
23.000000    5.438991     8.348553e-02       3.914303    
23.000000    5.439700     8.309501e-02       3.915364    
23.500000    5.025881     4.335786e-02       4.150148    
23.500000    5.026110     4.335250e-02       4.150482    
23.500000    5.026797     4.333643e-02       4.151485    
8.000000     17.671287    6.214207e-02       3.756372    
8.000000     17.671557    6.192140e-02       3.756918    
8.000000     17.672368    6.126687e-02       3.758555    
8.500000     17.278957    3.981397e-01       3.559410    
8.500000     17.279231    3.958974e-01       3.559962    
8.500000     17.280055    3.892001e-01       3.561620    
9.000000     16.883185    2.024038e-01       3.378058    
9.000000     16.883463    2.035906e-01       3.378616    
9.000000     16.884299    2.072048e-01       3.380292    
9.500000     16.484417    5.759623e-02       3.211726    
9.500000     16.484699    5.778098e-02       3.212290    
9.500000     16.485544    5.834109e-02       3.213980    
10.000000    16.083037    3.062890e-02       3.059913    
10.000000    16.083322    3.068484e-02       3.060481    
10.000000    16.084177    3.085440e-02       3.062183    
10.500000    15.679380    2.236477e-02       2.922195    
10.500000    15.679668    2.238186e-02       2.922766    
10.500000    15.680530    2.243408e-02       2.924477    
20.500000    7.421903     1.022118e-01       2.916978    
20.500000    7.422168     1.021476e-01       2.917432    
20.500000    7.422962     1.019561e-01       2.918795    
21.000000    7.008911     1.031213e-01       3.062749    
21.000000    7.009171     1.031053e-01       3.063188    
21.000000    7.009951     1.030588e-01       3.064506    
21.500000    6.596513     1.297515e-01       3.225470    
21.500000    6.596767     1.298617e-01       3.225894    
21.500000    6.597532     1.301961e-01       3.227164    
22.000000    6.184776     3.530496e-01       3.406051    
22.000000    6.185025     3.541839e-01       3.406457    
22.000000    6.185773     3.576068e-01       3.407677    
22.500000    5.773769     1.613842e-01       3.605563    
22.500000    5.774012     1.608239e-01       3.605951    
22.500000    5.774741     1.591626e-01       3.607117    
23.000000    5.363560     4.874228e-02       3.825281    
23.000000    5.363796     4.871722e-02       3.825651    
23.000000    5.364505     4.864265e-02       3.826759    
23.500000    4.954216     3.801501e-02       4.066737    
23.500000    4.954445     3.801532e-02       4.067086    
23.500000    4.955133     3.801615e-02       4.068132    
8.000000     17.487541    4.524926e-02       3.589644    
8.000000     17.487813    4.511973e-02       3.590210    
8.000000     17.488627    4.473509e-02       3.591907    
8.500000     17.099524    2.121015e-01       3.393880    
8.500000     17.099800    2.108519e-01       3.394453    
8.500000     17.100627    2.071575e-01       3.396172    
9.000000     16.707974    3.719992e-01       3.213819    
9.000000     16.708254    3.742724e-01       3.214398    
9.000000     16.709093    3.811358e-01       3.216136    
9.500000     16.313344    8.005891e-02       3.048870    
9.500000     16.313628    8.040473e-02       3.049454    
9.500000     16.314477    8.145532e-02       3.051208    
10.000000    15.916027    3.477952e-02       2.898532    
10.000000    15.916313    3.487343e-02       2.899121    
10.000000    15.917171    3.515796e-02       2.900887    
10.500000    15.516361    2.217649e-02       2.762381    
10.500000    15.516650    2.220931e-02       2.762973    
10.500000    15.517516    2.230910e-02       2.764749    
11.000000    15.114646    1.809922e-02       2.640060    
11.000000    15.114937    1.810731e-02       2.640654    
11.000000    15.115810    1.813248e-02       2.642436    
20.000000    7.740320     1.076116e-01       2.677032    
20.000000    7.740590     1.075546e-01       2.677519    
20.000000    7.741400     1.073847e-01       2.678978    
20.500000    7.330202     1.106188e-01       2.810509    
20.500000    7.330467     1.106000e-01       2.810981    
20.500000    7.331263     1.105452e-01       2.812397    
21.000000    6.920617     1.288603e-01       2.960339    
21.000000    6.920877     1.289260e-01       2.960796    
21.000000    6.921659     1.291259e-01       2.962166    
21.500000    6.511639     2.310618e-01       3.127307    
21.500000    6.511895     2.316201e-01       3.127747    
21.500000    6.512660     2.333143e-01       3.129068    
22.000000    6.103343     3.786651e-01       3.312334    
22.000000    6.103592     3.771188e-01       3.312757    
22.000000    6.104340     3.724832e-01       3.314026    
22.500000    5.695801     6.422685e-02       3.516510    
22.500000    5.696044     6.412575e-02       3.516915    
22.500000    5.696774     6.382546e-02       3.518128    
23.000000    5.289090     3.818275e-02       3.741129    
23.000000    5.289326     3.818439e-02       3.741514    
23.000000    5.290035     3.818937e-02       3.742667    
23.500000    4.883286     3.573240e-02       3.987745    
23.500000    4.883515     3.573051e-02       3.988108    
23.500000    4.884203     3.572467e-02       3.989197    
8.000000     17.303947    3.432666e-02       3.427392    
8.000000     17.304219    3.425147e-02       3.427978    
8.000000     17.305037    3.402797e-02       3.429734    
8.500000     16.920275    1.130200e-01       3.232916    
